id,status_code,status_detail,partial_completion,is_escalating,new_eta,original_eta,actual_receive_date,service_type
781,2.0,,1.0,,2017-05-22 12:01:00.000,2017-05-30 12:01:00.000,2017-05-27 10:36:00.000,1.0
723,1.0,,0.0,True,2017-05-09 04:06:00.000,2017-04-26 04:06:00.000,2017-05-27 22:47:00.000,1.0
1631,1.0,,0.0,False,2017-05-02 16:53:00.000,2017-04-21 16:53:00.000,2017-04-24 21:41:00.000,1.0
1387,1.0,,0.0,,2017-05-06 21:48:00.000,2017-05-04 21:48:00.000,2017-05-10 11:51:00.000,1.0
1406,2.0,,0.0,,2017-05-06 04:48:00.000,2017-05-14 04:48:00.000,2017-05-07 08:55:00.000,1.0
1139,1.0,,0.0,True,2017-05-07 10:00:00.000,2017-04-30 10:00:00.000,2017-05-20 08:23:00.000,1.0
1834,2.0,,0.0,,2017-05-17 00:14:00.000,2017-05-17 00:14:00.000,2017-05-17 04:19:00.000,1.0
909,1.0,,0.0,True,2017-04-27 20:26:00.000,2017-04-26 20:26:00.000,2017-05-01 07:16:00.000,1.0
1166,1.0,,0.0,True,2017-05-21 06:06:00.000,2017-05-16 06:06:00.000,2017-04-29 23:45:00.000,1.0
1330,1.0,,0.0,True,2017-04-29 11:48:00.000,2017-04-26 11:48:00.000,2017-05-25 17:58:00.000,1.0
2000,2.0,,0.0,,2017-05-25 08:17:00.000,2017-06-01 08:17:00.000,2017-05-01 21:08:00.000,1.0
2021,1.0,,1.0,,2017-05-08 18:14:00.000,2017-04-26 18:14:00.000,2017-05-13 18:24:00.000,1.0
1177,1.0,,1.0,,2017-05-11 18:21:00.000,2017-05-06 18:21:00.000,2017-05-16 18:06:00.000,1.0
2630,2.0,,0.0,,2017-05-16 15:14:00.000,2017-05-20 15:14:00.000,2017-04-25 08:28:00.000,1.0
1102,2.0,,1.0,,2017-05-26 23:05:00.000,2017-05-26 23:05:00.000,2017-05-18 12:04:00.000,1.0
2367,2.0,,0.0,,2017-05-04 19:10:00.000,2017-05-08 19:10:00.000,2017-05-15 05:45:00.000,1.0
310,1.0,,0.0,False,2017-05-18 05:07:00.000,2017-05-12 05:07:00.000,2017-04-27 08:57:00.000,1.0
999,2.0,,0.0,,2017-05-14 23:22:00.000,2017-05-16 23:22:00.000,2017-04-19 07:29:00.000,1.0
2551,2.0,,1.0,,2017-05-23 20:59:00.000,2017-05-29 20:59:00.000,2017-04-29 20:21:00.000,1.0
1107,1.0,,0.0,True,2017-04-28 07:20:00.000,2017-04-25 07:20:00.000,2017-05-21 14:38:00.000,1.0
340,1.0,,0.0,False,2017-04-30 08:25:00.000,2017-04-15 08:25:00.000,2017-05-25 19:48:00.000,1.0
2086,2.0,,0.0,,2017-05-22 19:06:00.000,2017-05-23 19:06:00.000,2017-04-19 07:32:00.000,1.0
2292,1.0,,0.0,True,2017-04-25 02:55:00.000,2017-04-19 02:55:00.000,2017-05-27 03:51:00.000,1.0
1036,2.0,,0.0,,2017-04-23 16:20:00.000,2017-04-28 16:20:00.000,2017-05-01 15:35:00.000,1.0
893,2.0,,0.0,,2017-04-22 16:20:00.000,2017-04-23 16:20:00.000,2017-05-14 22:31:00.000,1.0
1647,2.0,,0.0,,2017-05-05 02:22:00.000,2017-05-13 02:22:00.000,2017-05-08 19:23:00.000,1.0
721,1.0,,0.0,True,2017-05-13 21:40:00.000,2017-04-30 21:40:00.000,2017-05-03 13:11:00.000,1.0
430,2.0,,0.0,,2017-05-06 17:42:00.000,2017-05-06 17:42:00.000,2017-05-25 02:48:00.000,1.0
507,2.0,,0.0,,2017-05-02 03:26:00.000,2017-05-03 03:26:00.000,2017-05-12 12:26:00.000,1.0
2583,2.0,,0.0,,2017-05-21 12:41:00.000,2017-05-22 12:41:00.000,2017-05-19 17:51:00.000,1.0
2481,1.0,,0.0,True,2017-05-09 16:30:00.000,2017-04-28 16:30:00.000,2017-04-23 18:22:00.000,1.0
1740,1.0,,1.0,False,2017-04-20 21:40:00.000,2017-03-30 21:40:00.000,2017-05-13 10:27:00.000,1.0
2483,2.0,,0.0,,2017-04-27 10:25:00.000,2017-05-01 10:25:00.000,2017-05-24 03:51:00.000,1.0
220,2.0,,1.0,,2017-04-23 12:16:00.000,2017-04-23 12:16:00.000,2017-05-21 06:58:00.000,1.0
1809,1.0,,0.0,False,2017-04-25 09:26:00.000,2017-03-15 09:26:00.000,2017-05-15 12:14:00.000,1.0
1955,2.0,,0.0,,2017-05-10 13:25:00.000,2017-05-13 13:25:00.000,2017-04-19 00:25:00.000,1.0
1919,2.0,,1.0,False,2017-05-07 18:27:00.000,2017-05-14 18:27:00.000,2017-04-22 11:52:00.000,1.0
752,2.0,,0.0,,2017-05-13 08:14:00.000,2017-05-15 08:14:00.000,2017-05-23 16:39:00.000,1.0
680,1.0,,0.0,False,2017-05-08 08:12:00.000,2017-04-26 08:12:00.000,2017-05-12 06:52:00.000,1.0
2613,2.0,,0.0,,2017-05-28 11:37:00.000,2017-06-03 11:37:00.000,2017-05-03 02:43:00.000,1.0
1193,1.0,,0.0,False,2017-05-17 21:41:00.000,2017-04-29 21:41:00.000,2017-04-24 03:00:00.000,1.0
2563,2.0,,1.0,,2017-05-04 02:15:00.000,2017-05-07 02:15:00.000,2017-05-28 09:00:00.000,1.0
1418,1.0,,0.0,True,2017-04-16 23:14:00.000,2017-04-15 23:14:00.000,2017-05-13 07:32:00.000,1.0
2084,1.0,,0.0,True,2017-05-11 04:30:00.000,2017-05-10 04:30:00.000,2017-05-14 01:24:00.000,1.0
1636,1.0,,0.0,False,2017-05-12 21:46:00.000,2017-05-05 21:46:00.000,2017-04-24 05:18:00.000,1.0
1597,1.0,,0.0,True,2017-05-19 11:59:00.000,2017-05-15 11:59:00.000,2017-05-22 17:00:00.000,1.0
1090,1.0,,0.0,True,2017-05-01 07:28:00.000,2017-04-03 07:28:00.000,2017-04-18 19:29:00.000,1.0
942,2.0,,0.0,False,2017-04-19 00:19:00.000,2017-04-20 00:19:00.000,2017-05-09 19:55:00.000,1.0
1690,2.0,,1.0,,2017-05-08 16:34:00.000,2017-05-08 16:34:00.000,2017-05-05 14:03:00.000,1.0
34,2.0,,0.0,,2017-05-16 14:06:00.000,2017-05-27 14:06:00.000,2017-04-30 20:02:00.000,1.0
1792,1.0,,1.0,False,2017-05-14 03:06:00.000,2017-05-09 03:06:00.000,2017-04-25 01:16:00.000,1.0
349,1.0,,0.0,True,2017-05-09 06:12:00.000,2017-05-08 06:12:00.000,2017-05-20 07:52:00.000,1.0
1857,1.0,,0.0,False,2017-05-18 17:06:00.000,2017-04-24 17:06:00.000,2017-05-17 05:58:00.000,1.0
310,1.0,,0.0,True,2017-04-28 16:23:00.000,2017-04-25 16:23:00.000,2017-04-23 16:24:00.000,1.0
0,1.0,,1.0,False,2017-05-04 16:13:00.000,2017-03-17 16:13:00.000,2017-05-01 05:52:00.000,1.0
276,1.0,,1.0,,2017-04-21 01:33:00.000,2017-04-17 01:33:00.000,2017-05-21 21:00:00.000,1.0
6,2.0,,1.0,,2017-04-20 17:54:00.000,2017-04-21 17:54:00.000,2017-05-26 11:42:00.000,1.0
454,1.0,,1.0,False,2017-05-18 19:57:00.000,2017-05-03 19:57:00.000,2017-04-30 06:42:00.000,1.0
942,2.0,,0.0,,2017-05-19 11:57:00.000,2017-05-22 11:57:00.000,2017-05-03 08:59:00.000,1.0
25,2.0,,0.0,,2017-05-18 18:29:00.000,2017-05-27 18:29:00.000,2017-05-11 04:28:00.000,1.0
2615,2.0,,0.0,,2017-05-11 15:42:00.000,2017-05-11 15:42:00.000,2017-05-05 00:39:00.000,1.0
2005,2.0,,0.0,False,2017-05-15 16:12:00.000,2017-05-15 16:12:00.000,2017-05-03 11:55:00.000,1.0
613,1.0,,1.0,False,2017-05-16 15:52:00.000,2017-05-10 15:52:00.000,2017-05-12 17:49:00.000,1.0
518,1.0,,0.0,False,2017-05-22 21:41:00.000,2017-05-08 21:41:00.000,2017-05-04 22:05:00.000,1.0
78,1.0,,0.0,False,2017-05-23 03:47:00.000,2017-05-19 03:47:00.000,2017-05-13 21:59:00.000,1.0
1767,2.0,,1.0,,2017-04-21 16:35:00.000,2017-04-23 16:35:00.000,2017-05-13 02:35:00.000,1.0
1322,2.0,,0.0,,2017-05-23 00:53:00.000,2017-05-26 00:53:00.000,2017-04-26 22:55:00.000,1.0
2520,2.0,,0.0,,2017-05-15 04:32:00.000,2017-05-15 04:32:00.000,2017-05-02 12:16:00.000,1.0
1440,2.0,,0.0,,2017-05-05 01:31:00.000,2017-05-10 01:31:00.000,2017-05-20 01:17:00.000,1.0
1036,2.0,,0.0,,2017-05-07 17:23:00.000,2017-05-13 17:23:00.000,2017-04-26 05:42:00.000,1.0
2524,1.0,,0.0,True,2017-05-08 21:08:00.000,2017-05-07 21:08:00.000,2017-05-22 04:31:00.000,1.0
2564,2.0,,0.0,,2017-05-03 09:39:00.000,2017-05-08 09:39:00.000,2017-05-23 10:49:00.000,1.0
1916,2.0,,0.0,,2017-05-26 03:39:00.000,2017-05-30 03:39:00.000,2017-05-24 21:55:00.000,1.0
379,1.0,,0.0,True,2017-05-21 23:11:00.000,2017-05-20 23:11:00.000,2017-05-18 18:21:00.000,1.0
1740,1.0,,0.0,False,2017-05-04 20:49:00.000,2017-04-17 20:49:00.000,2017-05-12 11:15:00.000,1.0
1105,1.0,,0.0,True,2017-05-04 21:56:00.000,2017-05-03 21:56:00.000,2017-05-11 01:30:00.000,1.0
25,2.0,,1.0,False,2017-05-13 09:58:00.000,2017-05-21 09:58:00.000,2017-05-02 10:58:00.000,1.0
1933,2.0,,1.0,,2017-05-25 18:18:00.000,2017-05-31 18:18:00.000,2017-05-02 11:31:00.000,1.0
622,2.0,,0.0,,2017-04-25 04:52:00.000,2017-04-28 04:52:00.000,2017-04-26 02:12:00.000,1.0
1930,2.0,,1.0,,2017-05-08 01:35:00.000,2017-05-11 01:35:00.000,2017-05-18 05:23:00.000,1.0
264,2.0,,0.0,,2017-04-22 01:12:00.000,2017-04-28 01:12:00.000,2017-04-29 23:07:00.000,1.0
1365,1.0,,0.0,True,2017-05-24 02:55:00.000,2017-05-18 02:55:00.000,2017-04-30 18:05:00.000,1.0
1019,2.0,,0.0,,2017-04-29 02:27:00.000,2017-04-30 02:27:00.000,2017-05-19 13:34:00.000,1.0
35,1.0,,0.0,False,2017-05-21 19:06:00.000,2017-05-08 19:06:00.000,2017-05-05 07:31:00.000,1.0
319,2.0,,1.0,,2017-05-14 00:44:00.000,2017-05-21 00:44:00.000,2017-05-11 18:05:00.000,1.0
1397,1.0,,0.0,True,2017-05-01 17:51:00.000,2017-04-29 17:51:00.000,2017-05-21 18:43:00.000,1.0
2225,2.0,,1.0,,2017-05-22 02:03:00.000,2017-05-23 02:03:00.000,2017-05-11 11:00:00.000,1.0
724,2.0,,0.0,,2017-04-20 06:09:00.000,2017-04-27 06:09:00.000,2017-05-09 02:20:00.000,1.0
78,1.0,,0.0,True,2017-05-04 01:52:00.000,2017-05-01 01:52:00.000,2017-05-14 13:02:00.000,1.0
1055,1.0,,0.0,True,2017-04-21 01:08:00.000,2017-04-12 01:08:00.000,2017-05-12 17:41:00.000,1.0
1628,2.0,,1.0,,2017-04-30 18:39:00.000,2017-05-03 18:39:00.000,2017-04-22 11:03:06.000,1.0
242,1.0,,0.0,False,2017-04-27 09:30:00.000,2017-04-21 09:30:00.000,2017-05-24 07:29:39.000,1.0
1196,1.0,,1.0,False,2017-05-29 14:31:00.000,2017-05-25 14:31:00.000,2017-05-29 00:03:48.000,1.0
2502,0.0,7.0,0.0,False,2017-05-09 09:23:00.000,2017-05-04 09:23:00.000,2017-05-03 18:57:35.000,1.0
2149,1.0,,0.0,False,2017-04-28 07:35:00.000,2017-03-29 07:35:00.000,2017-05-04 14:29:23.000,1.0
1404,1.0,,0.0,False,2017-04-24 21:55:00.000,2017-03-29 21:55:00.000,2017-04-20 19:42:57.000,1.0
374,0.0,7.0,0.0,False,2017-05-10 22:59:00.000,2017-05-01 22:59:00.000,2017-05-11 05:33:03.000,1.0
1939,0.0,7.0,0.0,False,2017-04-29 23:04:00.000,2017-03-18 23:04:00.000,2017-05-17 15:32:37.000,1.0
1939,0.0,7.0,0.0,False,2017-05-12 07:37:00.000,2017-03-30 07:37:00.000,2017-04-19 06:10:37.000,1.0
688,0.0,7.0,0.0,False,2017-05-13 04:51:00.000,2017-04-19 04:51:00.000,2017-05-15 20:47:40.000,1.0
2556,2.0,,0.0,,2017-04-27 23:54:00.000,2017-05-02 23:54:00.000,2017-05-18 08:03:24.000,1.0
206,1.0,,0.0,True,2017-04-27 01:25:00.000,2017-04-21 01:25:00.000,2017-05-24 21:13:00.000,1.0
2572,1.0,,0.0,True,2017-05-19 21:23:00.000,2017-05-14 21:23:00.000,2017-05-03 03:33:00.000,1.0
855,2.0,,0.0,,2017-04-28 15:50:00.000,2017-05-05 15:50:00.000,2017-05-15 11:17:00.000,1.0
435,1.0,,0.0,True,2017-05-07 02:19:00.000,2017-05-04 02:19:00.000,2017-05-21 01:32:00.000,1.0
1335,1.0,,1.0,False,2017-04-24 14:30:00.000,2017-04-11 14:30:00.000,2017-04-23 12:02:00.000,1.0
490,1.0,,0.0,True,2017-05-12 20:48:00.000,2017-05-11 20:48:00.000,2017-04-25 12:04:00.000,1.0
347,2.0,,0.0,,2017-05-11 04:26:00.000,2017-05-11 04:26:00.000,2017-05-01 11:55:00.000,1.0
962,2.0,,0.0,,2017-05-03 00:51:00.000,2017-05-06 00:51:00.000,2017-05-03 08:46:00.000,1.0
63,1.0,,0.0,False,2017-05-29 06:25:00.000,2017-05-22 06:25:00.000,2017-05-01 12:49:00.000,1.0
2059,1.0,,0.0,True,2017-04-18 10:56:00.000,2017-04-13 10:56:00.000,2017-05-22 07:45:00.000,1.0
1710,0.0,7.0,0.0,True,2017-05-17 19:36:00.000,2017-05-09 19:36:00.000,2017-04-22 05:40:00.000,1.0
544,2.0,,1.0,,2017-04-23 22:29:00.000,2017-04-29 22:29:00.000,2017-05-05 17:49:00.000,1.0
892,2.0,,0.0,,2017-05-22 08:52:00.000,2017-05-26 08:52:00.000,2017-04-28 09:21:00.000,1.0
2028,1.0,,0.0,,2017-04-29 15:02:00.000,2017-04-27 15:02:00.000,2017-05-02 18:35:00.000,1.0
255,1.0,,0.0,False,2017-05-22 12:38:00.000,2017-05-11 12:38:00.000,2017-05-28 02:46:00.000,1.0
2436,2.0,,0.0,,2017-05-06 18:40:00.000,2017-05-06 18:40:00.000,2017-04-19 13:19:00.000,1.0
1154,1.0,,0.0,True,2017-05-12 12:32:00.000,2017-05-07 12:32:00.000,2017-04-29 17:59:00.000,1.0
715,2.0,,0.0,,2017-05-08 02:38:00.000,2017-05-08 02:38:00.000,2017-04-26 15:22:00.000,1.0
1214,2.0,,1.0,,2017-05-20 06:23:00.000,2017-05-22 06:23:00.000,2017-05-18 09:55:00.000,1.0
1534,1.0,,0.0,True,2017-05-18 13:22:00.000,2017-05-12 13:22:00.000,2017-05-06 11:16:00.000,1.0
42,2.0,,0.0,,2017-05-21 06:28:00.000,2017-05-21 06:28:00.000,2017-05-13 23:20:00.000,1.0
2010,1.0,,0.0,False,2017-04-15 04:18:00.000,2017-04-14 04:18:00.000,2017-05-16 03:43:00.000,1.0
332,1.0,,0.0,True,2017-05-06 03:52:00.000,2017-05-03 03:52:00.000,2017-05-01 03:13:00.000,1.0
527,2.0,,0.0,,2017-04-23 15:31:00.000,2017-05-05 15:31:00.000,2017-05-23 23:24:00.000,1.0
162,2.0,,0.0,,2017-05-10 21:54:00.000,2017-05-15 21:54:00.000,2017-05-10 14:35:00.000,1.0
2436,0.0,2.0,1.0,False,2017-04-27 18:49:00.000,2017-04-21 18:49:00.000,2017-05-02 10:04:00.000,1.0
1886,2.0,,1.0,,2017-05-13 12:13:00.000,2017-05-14 12:13:00.000,2017-05-20 05:50:00.000,1.0
1717,2.0,,0.0,,2017-03-31 17:09:00.000,2017-04-03 17:09:00.000,2017-05-05 15:22:00.000,1.0
2075,1.0,,0.0,True,2017-05-13 18:07:00.000,2017-05-07 18:07:00.000,2017-05-03 19:16:00.000,1.0
1334,2.0,,1.0,,2017-05-30 17:28:00.000,2017-05-30 17:28:00.000,2017-05-16 07:06:00.000,1.0
2039,2.0,,1.0,,2017-04-19 19:47:00.000,2017-04-24 19:47:00.000,2017-05-28 18:18:00.000,1.0
63,1.0,,0.0,False,2017-05-14 17:30:00.000,2017-05-10 17:30:00.000,2017-04-26 22:24:00.000,1.0
924,1.0,,0.0,True,2017-05-23 09:41:00.000,2017-05-19 09:41:00.000,2017-05-16 16:06:00.000,1.0
98,1.0,,0.0,False,2017-05-25 19:57:00.000,2017-05-20 19:57:00.000,2017-05-29 07:26:00.000,1.0
1227,2.0,,1.0,,2017-05-14 19:35:00.000,2017-05-20 19:35:00.000,2017-05-29 12:38:00.000,1.0
409,1.0,,1.0,,2017-05-04 09:18:00.000,2017-04-27 09:18:00.000,2017-05-18 15:51:00.000,1.0
346,2.0,,1.0,,2017-04-28 11:16:00.000,2017-04-28 11:16:00.000,2017-05-10 05:52:00.000,1.0
617,2.0,,0.0,,2017-05-28 21:17:00.000,2017-05-30 21:17:00.000,2017-05-04 14:38:00.000,1.0
1411,1.0,,0.0,False,2017-05-07 20:55:00.000,2017-04-29 20:55:00.000,2017-05-06 06:20:00.000,1.0
1140,1.0,,1.0,,2017-05-13 17:28:00.000,2017-05-12 17:28:00.000,2017-05-27 23:50:00.000,1.0
1839,1.0,,0.0,False,2017-05-14 21:34:00.000,2017-04-29 21:34:00.000,2017-04-22 22:14:00.000,1.0
71,2.0,,1.0,,2017-05-14 11:13:00.000,2017-05-19 11:13:00.000,2017-05-21 08:53:00.000,1.0
1951,0.0,7.0,0.0,True,2017-05-07 09:39:00.000,2017-04-22 09:39:00.000,2017-05-19 00:04:00.000,1.0
1997,2.0,,0.0,,2017-04-30 20:05:00.000,2017-05-03 20:05:00.000,2017-04-24 05:19:00.000,1.0
2201,2.0,,0.0,,2017-04-22 13:22:00.000,2017-04-26 13:22:00.000,2017-05-27 23:19:00.000,1.0
510,1.0,,1.0,,2017-04-25 05:43:00.000,2017-04-24 05:43:00.000,2017-05-30 01:20:00.000,1.0
933,1.0,,0.0,False,2017-04-16 10:20:00.000,2017-04-14 10:20:00.000,2017-05-13 14:03:00.000,1.0
221,2.0,,0.0,,2017-04-24 03:39:00.000,2017-04-27 03:39:00.000,2017-05-04 17:41:00.000,1.0
255,1.0,,0.0,True,2017-04-17 19:38:00.000,2017-04-10 19:38:00.000,2017-05-09 23:10:00.000,1.0
213,1.0,,0.0,False,2017-05-07 15:37:00.000,2017-05-05 15:37:00.000,2017-05-03 15:45:00.000,1.0
2400,1.0,,1.0,,2017-04-28 00:42:00.000,2017-04-14 00:42:00.000,2017-05-09 14:33:00.000,1.0
147,1.0,,0.0,True,2017-05-22 21:27:00.000,2017-05-21 21:27:00.000,2017-04-24 15:09:00.000,1.0
1328,1.0,,0.0,False,2017-05-03 10:20:00.000,2017-04-28 10:20:00.000,2017-05-24 00:07:00.000,1.0
2632,1.0,,0.0,True,2017-04-21 08:25:00.000,2017-04-17 08:25:00.000,2017-05-04 07:32:00.000,1.0
1293,2.0,,0.0,False,2017-05-05 14:54:00.000,2017-05-05 14:54:00.000,2017-05-08 14:31:00.000,1.0
1411,1.0,,0.0,False,2017-05-13 10:38:00.000,2017-05-07 10:38:00.000,2017-05-25 14:07:00.000,1.0
426,2.0,,0.0,,2017-04-28 17:37:00.000,2017-05-04 17:37:00.000,2017-04-27 17:04:00.000,1.0
1290,2.0,,0.0,,2017-04-29 02:07:00.000,2017-04-29 02:07:00.000,2017-05-14 22:10:00.000,1.0
1710,0.0,7.0,0.0,False,2017-04-17 06:20:00.000,2017-04-09 06:20:00.000,2017-04-27 04:09:00.000,1.0
288,2.0,,1.0,False,2017-04-17 12:02:00.000,2017-04-20 12:02:00.000,2017-05-23 21:31:00.000,1.0
984,1.0,,0.0,True,2017-04-19 19:37:00.000,2017-04-08 19:37:00.000,2017-04-28 14:45:00.000,1.0
1785,1.0,,0.0,True,2017-04-21 08:46:00.000,2017-04-15 08:46:00.000,2017-05-05 08:26:00.000,1.0
1839,1.0,,0.0,True,2017-05-24 10:43:00.000,2017-05-11 10:43:00.000,2017-04-29 11:50:00.000,1.0
2035,2.0,,1.0,,2017-05-14 13:46:00.000,2017-05-16 13:46:00.000,2017-05-12 01:41:00.000,1.0
1360,1.0,,0.0,True,2017-05-08 12:03:00.000,2017-04-22 12:03:00.000,2017-05-26 01:34:00.000,1.0
2525,2.0,,0.0,,2017-04-15 07:45:00.000,2017-04-20 07:45:00.000,2017-05-19 05:53:00.000,1.0
664,1.0,,0.0,,2017-04-29 22:20:00.000,2017-04-11 22:20:00.000,2017-05-07 19:31:00.000,1.0
131,1.0,,0.0,,2017-04-13 18:35:00.000,2017-04-12 18:35:00.000,2017-05-22 05:27:00.000,1.0
2270,1.0,,0.0,False,2017-05-14 14:36:00.000,2017-05-11 14:36:00.000,2017-04-28 09:42:00.000,1.0
1928,1.0,,0.0,True,2017-05-01 10:40:00.000,2017-04-28 10:40:00.000,2017-05-07 14:33:00.000,1.0
997,1.0,,0.0,True,2017-05-17 14:44:00.000,2017-05-16 14:44:00.000,2017-04-29 17:35:00.000,1.0
331,1.0,,1.0,,2017-05-02 15:43:00.000,2017-04-30 15:43:00.000,2017-04-29 17:32:00.000,1.0
726,2.0,,0.0,,2017-05-06 04:23:00.000,2017-05-07 04:23:00.000,2017-05-04 17:28:00.000,1.0
223,1.0,,0.0,False,2017-05-17 06:56:00.000,2017-05-11 06:56:00.000,2017-05-13 06:37:00.000,1.0
948,2.0,,0.0,,2017-04-14 11:45:00.000,2017-04-14 11:45:00.000,2017-04-29 16:32:00.000,1.0
311,1.0,,0.0,True,2017-05-07 20:49:00.000,2017-05-03 20:49:00.000,2017-05-13 19:50:00.000,1.0
1335,1.0,,0.0,True,2017-05-20 01:49:00.000,2017-05-08 01:49:00.000,2017-05-26 06:26:00.000,1.0
1123,2.0,,0.0,,2017-05-20 14:44:00.000,2017-05-27 14:44:00.000,2017-04-28 05:01:00.000,1.0
1423,1.0,,0.0,True,2017-04-19 16:14:00.000,2017-04-14 16:14:00.000,2017-04-20 20:45:00.000,1.0
1936,0.0,7.0,0.0,,2017-05-18 20:51:00.000,2017-05-09 20:51:00.000,2017-05-17 04:22:00.000,1.0
188,1.0,,0.0,True,2017-05-13 02:13:00.000,2017-05-09 02:13:00.000,2017-05-08 22:28:00.000,1.0
2542,2.0,,0.0,,2017-04-26 18:46:00.000,2017-05-05 18:46:00.000,2017-05-29 01:26:00.000,1.0
216,1.0,,0.0,False,2017-04-22 02:26:00.000,2017-04-03 02:26:00.000,2017-05-02 10:50:00.000,1.0
2167,1.0,,0.0,True,2017-05-19 15:56:00.000,2017-05-15 15:56:00.000,2017-04-26 14:19:00.000,1.0
1015,1.0,,0.0,True,2017-05-29 01:54:00.000,2017-05-16 01:54:00.000,2017-04-28 22:01:00.000,1.0
434,2.0,,0.0,,2017-04-22 13:05:00.000,2017-04-29 13:05:00.000,2017-05-30 07:26:00.000,1.0
2415,1.0,,0.0,True,2017-05-27 01:13:00.000,2017-05-20 01:13:00.000,2017-05-29 17:14:00.000,1.0
1132,0.0,7.0,0.0,False,2017-05-10 16:01:00.000,2017-05-15 16:01:00.000,2017-05-11 20:34:00.000,1.0
2273,2.0,,0.0,,2017-04-26 23:54:00.000,2017-05-02 23:54:00.000,2017-04-28 07:28:00.000,1.0
2099,1.0,,0.0,False,2017-04-16 11:56:00.000,2017-04-12 11:56:00.000,2017-04-24 01:11:00.000,1.0
1081,1.0,,1.0,,2017-05-21 02:25:00.000,2017-05-20 02:25:00.000,2017-05-15 00:27:00.000,1.0
1338,1.0,,0.0,False,2017-04-28 22:32:00.000,2017-04-27 22:32:00.000,2017-05-08 08:55:00.000,1.0
2018,1.0,,0.0,True,2017-05-19 02:23:00.000,2017-05-18 02:23:00.000,2017-05-03 16:58:00.000,1.0
1204,1.0,,0.0,True,2017-05-21 12:00:00.000,2017-05-08 12:00:00.000,2017-04-26 14:50:00.000,1.0
2605,2.0,,0.0,,2017-05-14 00:34:00.000,2017-05-21 00:34:00.000,2017-05-26 18:41:00.000,1.0
2478,1.0,,0.0,False,2017-05-25 22:10:00.000,2017-05-24 22:10:00.000,2017-04-25 02:24:00.000,1.0
2051,1.0,,0.0,False,2017-04-25 03:52:00.000,2017-03-06 03:52:00.000,2017-05-23 19:48:00.000,1.0
1061,2.0,,0.0,,2017-04-26 05:32:00.000,2017-04-28 05:32:00.000,2017-05-07 18:29:00.000,1.0
297,2.0,,0.0,,2017-04-22 08:24:00.000,2017-04-25 08:24:00.000,2017-05-14 15:34:00.000,1.0
191,2.0,,1.0,,2017-05-12 08:32:00.000,2017-05-14 08:32:00.000,2017-05-22 20:53:00.000,1.0
1336,1.0,,0.0,True,2017-05-02 23:05:00.000,2017-04-12 23:05:00.000,2017-05-29 19:22:00.000,1.0
2115,0.0,7.0,0.0,False,2017-05-17 18:51:00.000,2017-03-03 18:51:00.000,2017-05-12 02:36:00.000,1.0
2407,1.0,,0.0,True,2017-05-25 13:41:00.000,2017-05-21 13:41:00.000,2017-05-18 15:23:00.000,1.0
1683,1.0,,1.0,,2017-05-19 17:00:00.000,2017-05-12 17:00:00.000,2017-04-20 08:16:00.000,1.0
1215,2.0,,0.0,,2017-04-24 09:53:00.000,2017-04-24 09:53:00.000,2017-05-09 21:39:00.000,1.0
1420,2.0,,0.0,,2017-05-18 19:39:00.000,2017-05-18 19:39:00.000,2017-05-01 01:51:00.000,1.0
1485,2.0,,0.0,False,2017-05-13 19:57:00.000,2017-05-13 19:57:00.000,2017-05-04 18:20:00.000,1.0
1324,1.0,,0.0,False,2017-04-30 14:40:00.000,2017-03-22 14:40:00.000,2017-05-18 00:17:00.000,1.0
2313,2.0,,0.0,,2017-05-24 00:39:00.000,2017-05-29 00:39:00.000,2017-05-19 21:47:00.000,1.0
925,1.0,,0.0,False,2017-04-25 05:01:00.000,2017-03-28 05:01:00.000,2017-04-23 00:44:00.000,1.0
1500,2.0,,0.0,,2017-05-19 05:55:00.000,2017-05-21 05:55:00.000,2017-05-10 03:20:00.000,1.0
1696,2.0,,0.0,,2017-05-03 06:47:00.000,2017-05-03 06:47:00.000,2017-05-23 18:00:00.000,1.0
2218,1.0,,0.0,True,2017-05-07 17:10:00.000,2017-05-04 17:10:00.000,2017-05-23 17:52:00.000,1.0
1012,1.0,,0.0,True,2017-05-06 19:59:00.000,2017-04-30 19:59:00.000,2017-04-26 17:20:00.000,1.0
337,2.0,,0.0,,2017-05-06 10:25:00.000,2017-05-09 10:25:00.000,2017-04-28 10:07:00.000,1.0
2131,0.0,5.0,1.0,,2017-05-25 19:33:00.000,2017-05-26 19:33:00.000,2017-04-24 16:57:00.000,1.0
1951,0.0,7.0,0.0,False,2017-06-01 12:58:00.000,2017-05-14 12:58:00.000,2017-05-12 16:58:00.000,1.0
626,1.0,,1.0,False,2017-04-21 22:30:00.000,2017-04-19 22:30:00.000,2017-04-24 04:50:00.000,1.0
655,2.0,,0.0,,2017-05-09 11:21:00.000,2017-05-10 11:21:00.000,2017-05-04 14:05:00.000,1.0
1261,1.0,,0.0,False,2017-05-02 22:59:00.000,2017-04-29 22:59:00.000,2017-05-01 08:14:00.000,1.0
2534,1.0,,0.0,True,2017-05-21 15:55:00.000,2017-05-19 15:55:00.000,2017-04-30 01:30:00.000,1.0
202,1.0,,0.0,True,2017-04-24 20:23:00.000,2017-04-19 20:23:00.000,2017-05-08 03:44:00.000,1.0
